LOCATION,SUBJECT,TIME,KG_CAP,THND_TONNE
MYS,BEEF,1993,2.985,84.0
MYS,BEEF,1994,3.187,92.0
MYS,BEEF,1995,3.513,104.0
MYS,BEEF,1996,3.786,115.0
MYS,BEEF,1997,3.723,116.0
MYS,BEEF,1998,3.256,104.0
MYS,BEEF,1999,3.516,115.0
MYS,BEEF,2000,4.095,137.0
MYS,BEEF,2001,4.097,140.0
MYS,BEEF,2002,4.188,146.0
MYS,BEEF,2003,4.335,154.0
MYS,BEEF,2004,5.167,187.0
MYS,BEEF,2005,4.993,184.0
MYS,BEEF,2006,4.691,176.0
MYS,BEEF,2007,4.504,172.0
MYS,BEEF,2008,3.989,155.0
MYS,BEEF,2009,4.226,167.0
MYS,BEEF,2010,4.132,166.0
MYS,BEEF,2011,4.41,180.0
MYS,BEEF,2012,4.438,184.0
MYS,BEEF,2013,4.87,205.0
MYS,BEEF,2014,4.916,210.0
MYS,BEEF,2015,5.447,236.0
MYS,BEEF,2016,5.395,237.0
MYS,BEEF,2017,5.446,242.447
MYS,BEEF,2018,5.469,246.661
MYS,BEEF,2019,5.481,250.364
MYS,BEEF,2020,5.503,254.503
MYS,BEEF,2021,5.537,259.254
MYS,BEEF,2022,5.572,264.041
MYS,BEEF,2023,5.603,268.657
MYS,BEEF,2024,5.63,273.097
MYS,BEEF,2025,5.665,277.847
MYS,BEEF,2026,5.712,283.189
MYS,PIG,1990,9.98,233.0
MYS,PIG,1991,9.88,237.0
MYS,PIG,1992,10.397,256.0
MYS,PIG,1993,10.571,267.0
MYS,PIG,1994,11.117,288.0
MYS,PIG,1995,10.801,287.0
MYS,PIG,1996,10.272,280.0
MYS,PIG,1997,10.122,283.0
MYS,PIG,1998,9.315,267.0
MYS,PIG,1999,5.791,170.0
MYS,PIG,2000,5.762,173.0
MYS,PIG,2001,6.587,202.0
MYS,PIG,2002,6.745,211.0
MYS,PIG,2003,6.335,202.0
MYS,PIG,2004,6.374,207.0
MYS,PIG,2005,6.168,204.0
MYS,PIG,2006,6.534,220.0
MYS,PIG,2007,5.894,202.0
MYS,PIG,2008,5.678,198.0
MYS,PIG,2009,5.837,207.0
MYS,PIG,2010,6.851,247.0
MYS,PIG,2011,6.661,244.0
MYS,PIG,2012,6.423,239.0
MYS,PIG,2013,6.327,239.0
MYS,PIG,2014,6.313,242.0
MYS,PIG,2015,6.429,250.0
MYS,PIG,2016,6.366,251.0
MYS,PIG,2017,6.468,258.404
MYS,PIG,2018,6.325,255.992
MYS,PIG,2019,6.314,258.834
MYS,PIG,2020,6.353,263.704
MYS,PIG,2021,6.391,268.522
MYS,PIG,2022,6.383,271.433
MYS,PIG,2023,6.383,274.68
MYS,PIG,2024,6.38,277.732
MYS,PIG,2025,6.374,280.548
MYS,PIG,2026,6.38,283.868
MYS,POULTRY,1990,18.604,385.0
MYS,POULTRY,1991,22.153,471.0
MYS,POULTRY,1992,25.523,557.0
MYS,POULTRY,1993,28.632,641.0
MYS,POULTRY,1994,29.659,681.0
MYS,POULTRY,1995,29.977,706.0
MYS,POULTRY,1996,29.511,713.0
MYS,POULTRY,1997,29.215,724.0
MYS,POULTRY,1998,28.89,734.0
MYS,POULTRY,1999,29.13,758.0
MYS,POULTRY,2000,27.767,739.0
MYS,POULTRY,2001,28.695,780.0
MYS,POULTRY,2002,30.617,849.0
MYS,POULTRY,2003,30.82,871.0
MYS,POULTRY,2004,32.411,933.0
MYS,POULTRY,2005,33.431,980.0
MYS,POULTRY,2006,34.814,1039.0
MYS,POULTRY,2007,35.127,1067.0
MYS,POULTRY,2008,34.136,1055.0
MYS,POULTRY,2009,36.172,1137.0
MYS,POULTRY,2010,39.619,1266.0
MYS,POULTRY,2011,40.192,1305.0
MYS,POULTRY,2012,40.601,1339.0
MYS,POULTRY,2013,41.035,1374.0
MYS,POULTRY,2014,41.584,1413.0
MYS,POULTRY,2015,41.634,1435.0
MYS,POULTRY,2016,41.322,1444.0
MYS,POULTRY,2017,41.692,1476.472
MYS,POULTRY,2018,41.78,1498.881
MYS,POULTRY,2019,41.994,1525.78
MYS,POULTRY,2020,42.139,1550.275
MYS,POULTRY,2021,42.312,1575.859
MYS,POULTRY,2022,42.507,1602.301
MYS,POULTRY,2023,42.72,1629.427
MYS,POULTRY,2024,42.931,1656.415
MYS,POULTRY,2025,43.136,1682.979
MYS,POULTRY,2026,43.341,1709.289
MYS,SHEEP,1990,0.387,8.0
MYS,SHEEP,1991,0.376,8.0
MYS,SHEEP,1992,0.458,10.0
MYS,SHEEP,1993,0.447,10.0
MYS,SHEEP,1994,0.392,9.0
MYS,SHEEP,1995,0.552,13.0
MYS,SHEEP,1996,0.621,15.0
MYS,SHEEP,1997,0.525,13.0
MYS,SHEEP,1998,0.551,14.0
MYS,SHEEP,1999,0.538,14.0
MYS,SHEEP,2000,0.526,14.0
MYS,SHEEP,2001,0.625,17.0
MYS,SHEEP,2002,0.541,15.0
MYS,SHEEP,2003,0.46,13.0
MYS,SHEEP,2004,0.521,15.0
MYS,SHEEP,2005,0.546,16.0
MYS,SHEEP,2006,0.603,18.0
MYS,SHEEP,2007,0.658,20.0
MYS,SHEEP,2008,0.647,20.0
MYS,SHEEP,2009,0.636,20.0
MYS,SHEEP,2010,0.751,24.0
MYS,SHEEP,2011,0.616,20.0
MYS,SHEEP,2012,0.667,22.0
MYS,SHEEP,2013,0.806,27.0
MYS,SHEEP,2014,0.971,33.0
MYS,SHEEP,2015,1.044,36.0
MYS,SHEEP,2016,1.145,40.0
MYS,SHEEP,2017,1.147,40.612
MYS,SHEEP,2018,1.153,41.373
MYS,SHEEP,2019,1.157,42.043
MYS,SHEEP,2020,1.161,42.695
MYS,SHEEP,2021,1.166,43.413
MYS,SHEEP,2022,1.171,44.154
MYS,SHEEP,2023,1.177,44.898
MYS,SHEEP,2024,1.182,45.612
MYS,SHEEP,2025,1.187,46.325
MYS,SHEEP,2026,1.193,47.047
NGA,BEEF,1990,1.493,204.0
NGA,BEEF,1991,1.47,206.0
NGA,BEEF,1992,1.461,210.0
NGA,BEEF,1993,1.656,244.0
NGA,BEEF,1994,1.754,265.0
NGA,BEEF,1995,1.724,267.0
NGA,BEEF,1996,1.769,281.0
NGA,BEEF,1997,1.812,295.0
NGA,BEEF,1998,1.785,298.0
NGA,BEEF,1999,1.747,299.0
NGA,BEEF,2000,1.589,279.0
NGA,BEEF,2001,1.766,318.0
NGA,BEEF,2002,1.944,359.0
NGA,BEEF,2003,1.631,309.0
NGA,BEEF,2004,1.672,325.0
NGA,BEEF,2005,1.539,307.0
NGA,BEEF,2006,1.265,259.0
NGA,BEEF,2007,1.56,328.0
NGA,BEEF,2008,1.519,328.0
NGA,BEEF,2009,1.493,331.0
NGA,BEEF,2010,1.098,250.0
NGA,BEEF,2011,1.227,287.0
NGA,BEEF,2012,1.207,290.0
NGA,BEEF,2013,1.64,405.0
NGA,BEEF,2014,1.664,422.0
NGA,BEEF,2015,1.664,433.0
NGA,BEEF,2016,1.636,437.0
NGA,BEEF,2017,1.641,449.701
NGA,BEEF,2018,1.632,458.62
NGA,BEEF,2019,1.616,465.614
NGA,BEEF,2020,1.604,473.916
NGA,BEEF,2021,1.6,484.502
NGA,BEEF,2022,1.596,495.407
NGA,BEEF,2023,1.59,505.744
NGA,BEEF,2024,1.582,515.343
NGA,BEEF,2025,1.576,525.73
NGA,BEEF,2026,1.574,537.965
NGA,PIG,1990,0.873,107.0
NGA,PIG,1991,0.851,107.0
NGA,PIG,1992,0.868,112.0
NGA,PIG,1993,0.885,117.0
NGA,PIG,1994,0.9,122.0
NGA,PIG,1995,0.957,133.0
NGA,PIG,1996,0.968,138.0
NGA,PIG,1997,0.979,143.0
NGA,PIG,1998,0.981,147.0
NGA,PIG,1999,1.015,156.0
NGA,PIG,2000,1.003,158.0
NGA,PIG,2001,1.145,185.0
NGA,PIG,2002,1.165,193.0
NGA,PIG,2003,1.053,179.0
NGA,PIG,2004,1.067,186.0
NGA,PIG,2005,1.078,193.0
NGA,PIG,2006,1.094,201.0
NGA,PIG,2007,1.108,209.0
NGA,PIG,2008,1.125,218.0
NGA,PIG,2009,1.136,226.0
NGA,PIG,2010,1.145,234.0
NGA,PIG,2011,1.162,244.0
NGA,PIG,2012,1.159,250.0
NGA,PIG,2013,1.151,255.0
NGA,PIG,2014,1.125,256.0
NGA,PIG,2015,1.104,258.0
NGA,PIG,2016,1.085,260.0
NGA,PIG,2017,1.055,259.501
NGA,PIG,2018,1.041,262.479
NGA,PIG,2019,1.042,269.489
NGA,PIG,2020,1.048,277.945
NGA,PIG,2021,1.05,285.473
NGA,PIG,2022,1.049,292.126
NGA,PIG,2023,1.044,298.011
NGA,PIG,2024,1.047,306.066
NGA,PIG,2025,1.049,314.212
NGA,PIG,2026,1.056,323.881
NGA,POULTRY,1990,1.601,174.0
NGA,POULTRY,1991,1.48,165.0
NGA,POULTRY,1992,1.417,162.0
NGA,POULTRY,1993,1.408,165.0
NGA,POULTRY,1994,1.398,168.0
NGA,POULTRY,1995,1.372,169.0
NGA,POULTRY,1996,1.346,170.0
NGA,POULTRY,1997,1.32,171.0
NGA,POULTRY,1998,1.295,172.0
NGA,POULTRY,1999,1.278,174.0
NGA,POULTRY,2000,1.175,164.0
NGA,POULTRY,2001,1.383,198.0
NGA,POULTRY,2002,1.45,213.0
NGA,POULTRY,2003,1.341,202.0
NGA,POULTRY,2004,1.365,211.0
NGA,POULTRY,2005,1.38,219.0
NGA,POULTRY,2006,1.425,232.0
NGA,POULTRY,2007,1.453,243.0
NGA,POULTRY,2008,1.514,260.0
NGA,POULTRY,2009,1.554,274.0
NGA,POULTRY,2010,1.352,245.0
NGA,POULTRY,2011,0.779,145.0
NGA,POULTRY,2012,0.816,156.0
NGA,POULTRY,2013,0.866,170.0
NGA,POULTRY,2014,0.893,180.0
NGA,POULTRY,2015,0.918,190.0
NGA,POULTRY,2016,0.904,192.0
NGA,POULTRY,2017,0.906,197.512
NGA,POULTRY,2018,0.908,203.044
NGA,POULTRY,2019,0.91,208.647
NGA,POULTRY,2020,0.912,214.24
NGA,POULTRY,2021,0.912,219.801
NGA,POULTRY,2022,0.913,225.338
NGA,POULTRY,2023,0.913,230.908
NGA,POULTRY,2024,0.913,236.492
NGA,POULTRY,2025,0.912,242.07
NGA,POULTRY,2026,0.911,247.61
NGA,SHEEP,1990,1.519,165.0
NGA,SHEEP,1991,1.525,170.0
NGA,SHEEP,1992,1.522,174.0
NGA,SHEEP,1993,1.544,181.0
NGA,SHEEP,1994,1.714,206.0
NGA,SHEEP,1995,1.802,222.0
NGA,SHEEP,1996,1.884,238.0
NGA,SHEEP,1997,2.085,270.0
NGA,SHEEP,1998,2.184,290.0
NGA,SHEEP,1999,2.291,312.0
NGA,SHEEP,2000,2.413,337.0
NGA,SHEEP,2001,2.556,366.0
NGA,SHEEP,2002,2.533,372.0
NGA,SHEEP,2003,2.502,377.0
NGA,SHEEP,2004,2.497,386.0
NGA,SHEEP,2005,2.483,394.0
NGA,SHEEP,2006,2.493,406.0
NGA,SHEEP,2007,2.482,415.0
NGA,SHEEP,2008,2.463,423.0
NGA,SHEEP,2009,2.455,433.0
NGA,SHEEP,2010,2.528,458.0
NGA,SHEEP,2011,1.193,222.0
NGA,SHEEP,2012,1.778,340.0
NGA,SHEEP,2013,2.403,472.0
NGA,SHEEP,2014,2.385,481.0
NGA,SHEEP,2015,2.352,487.0
NGA,SHEEP,2016,2.297,488.0
NGA,SHEEP,2017,2.307,502.861
NGA,SHEEP,2018,2.316,517.84
NGA,SHEEP,2019,2.325,533.139
NGA,SHEEP,2020,2.333,548.421
NGA,SHEEP,2021,2.339,563.506
NGA,SHEEP,2022,2.343,578.505
NGA,SHEEP,2023,2.347,593.636
NGA,SHEEP,2024,2.35,608.846
NGA,SHEEP,2025,2.351,624.037
NGA,SHEEP,2026,2.351,639.06
NOR,BEEF,1990,,76.0
NOR,BEEF,1991,,78.0
NOR,BEEF,1992,,80.0
NOR,BEEF,1993,,82.0
NOR,BEEF,1994,,89.0
NOR,BEEF,1995,,87.0
NOR,BEEF,1996,,91.0
NOR,BEEF,1997,,90.0
NOR,BEEF,1998,,93.0
NOR,BEEF,1999,,89.144
NOR,BEEF,2000,,91.768
NOR,BEEF,2001,,88.706
NOR,BEEF,2002,,89.537
NOR,BEEF,2003,,91.914
NOR,BEEF,2004,,93.372
NOR,BEEF,2005,,94.493
NOR,BEEF,2006,,91.243
NOR,BEEF,2007,,93.978
NOR,BEEF,2008,,98.047
NOR,BEEF,2009,,93.287
NOR,BEEF,2010,,90.108
NOR,BEEF,2011,,93.438
NOR,BEEF,2012,,97.282
NOR,BEEF,2013,,99.296
NOR,BEEF,2014,,92.032
NOR,BEEF,2015,,102.672
NOR,BEEF,2016,,104.353
NOR,BEEF,2017,,105.05
NOR,BEEF,2018,,105.6
NOR,BEEF,2019,,106.15
NOR,BEEF,2020,,106.7
NOR,BEEF,2021,,107.25
NOR,BEEF,2022,,107.8
NOR,BEEF,2023,,108.4
NOR,BEEF,2024,,109.0
NOR,BEEF,2025,,109.6
NOR,BEEF,2026,,110.2
NOR,PIG,1990,,83.0
NOR,PIG,1991,,85.0
NOR,PIG,1992,,88.0
NOR,PIG,1993,,92.0
NOR,PIG,1994,,95.0
NOR,PIG,1995,,101.0
NOR,PIG,1996,,106.0
NOR,PIG,1997,,101.0
NOR,PIG,1998,,107.0
NOR,PIG,1999,,100.743
NOR,PIG,2000,,105.046
NOR,PIG,2001,,111.427
NOR,PIG,2002,,106.098
NOR,PIG,2003,,110.107
NOR,PIG,2004,,113.587
NOR,PIG,2005,,116.193
NOR,PIG,2006,,115.745
NOR,PIG,2007,,125.535
NOR,PIG,2008,,124.492
NOR,PIG,2009,,123.223
NOR,PIG,2010,,127.153
NOR,PIG,2011,,130.987
NOR,PIG,2012,,130.659
NOR,PIG,2013,,127.716
NOR,PIG,2014,,130.22
NOR,PIG,2015,,136.469
NOR,PIG,2016,,143.879
NOR,PIG,2017,,136.8
NOR,PIG,2018,,138.8
NOR,PIG,2019,,139.8
NOR,PIG,2020,,140.8
NOR,PIG,2021,,141.8
NOR,PIG,2022,,142.8
NOR,PIG,2023,,143.8
NOR,PIG,2024,,144.8
NOR,PIG,2025,,145.8
NOR,PIG,2026,,147.3
NOR,POULTRY,1990,,20.0
NOR,POULTRY,1991,,20.0
NOR,POULTRY,1992,,23.0
NOR,POULTRY,1993,,23.0
NOR,POULTRY,1994,,27.0
NOR,POULTRY,1995,,30.0
NOR,POULTRY,1996,,32.0
NOR,POULTRY,1997,,33.0
NOR,POULTRY,1998,,31.0
NOR,POULTRY,1999,,36.581
NOR,POULTRY,2000,,43.024
NOR,POULTRY,2001,,42.506
NOR,POULTRY,2002,,46.082
NOR,POULTRY,2003,,49.143
NOR,POULTRY,2004,,54.438
NOR,POULTRY,2005,,57.272
NOR,POULTRY,2006,,62.918
NOR,POULTRY,2007,,70.436
NOR,POULTRY,2008,,84.225
NOR,POULTRY,2009,,82.237
NOR,POULTRY,2010,,83.885
NOR,POULTRY,2011,,84.301
NOR,POULTRY,2012,,92.856
NOR,POULTRY,2013,,105.33
NOR,POULTRY,2014,,103.584
NOR,POULTRY,2015,,93.932
NOR,POULTRY,2016,,96.523
NOR,POULTRY,2017,,99.3
NOR,POULTRY,2018,,101.3
NOR,POULTRY,2019,,103.3
NOR,POULTRY,2020,,105.3
NOR,POULTRY,2021,,107.3
NOR,POULTRY,2022,,109.3
NOR,POULTRY,2023,,111.3
NOR,POULTRY,2024,,113.3
NOR,POULTRY,2025,,115.3
NOR,POULTRY,2026,,117.3
NOR,SHEEP,1990,,23.0
NOR,SHEEP,1991,,24.0
NOR,SHEEP,1992,,25.0
NOR,SHEEP,1993,,26.0
NOR,SHEEP,1994,,27.0
NOR,SHEEP,1995,,28.0
NOR,SHEEP,1996,,27.0
NOR,SHEEP,1997,,25.0
NOR,SHEEP,1998,,24.0
NOR,SHEEP,1999,,22.688
NOR,SHEEP,2000,,24.211
NOR,SHEEP,2001,,24.913
NOR,SHEEP,2002,,25.271
NOR,SHEEP,2003,,24.684
NOR,SHEEP,2004,,26.333
NOR,SHEEP,2005,,26.154
NOR,SHEEP,2006,,25.553
NOR,SHEEP,2007,,26.126
NOR,SHEEP,2008,,28.715
NOR,SHEEP,2009,,25.227
NOR,SHEEP,2010,,25.738
NOR,SHEEP,2011,,24.882
NOR,SHEEP,2012,,25.477
NOR,SHEEP,2013,,26.524
NOR,SHEEP,2014,,26.456
NOR,SHEEP,2015,,27.255
NOR,SHEEP,2016,,27.144
NOR,SHEEP,2017,,27.35
NOR,SHEEP,2018,,27.65
NOR,SHEEP,2019,,27.95
NOR,SHEEP,2020,,28.25
NOR,SHEEP,2021,,28.55
NOR,SHEEP,2022,,28.85
NOR,SHEEP,2023,,29.05
NOR,SHEEP,2024,,29.25
NOR,SHEEP,2025,,29.35
NOR,SHEEP,2026,,29.55
NZL,BEEF,1990,26.076,126.565
NZL,BEEF,1991,24.034,118.301
NZL,BEEF,1992,24.803,124.115
NZL,BEEF,1993,24.152,122.977
NZL,BEEF,1994,21.023,108.817
NZL,BEEF,1995,28.218,148.142
NZL,BEEF,1996,29.058,154.307
NZL,BEEF,1997,25.26,135.395
NZL,BEEF,1998,21.921,118.486
NZL,BEEF,1999,23.15,126.249
NZL,BEEF,2000,23.272,128.268
NZL,BEEF,2001,21.669,120.941
NZL,BEEF,2002,16.959,95.979
NZL,BEEF,2003,23.161,133.016
NZL,BEEF,2004,20.191,117.647
NZL,BEEF,2005,15.751,93.037
NZL,BEEF,2006,17.18,102.777
NZL,BEEF,2007,20.071,121.514
NZL,BEEF,2008,20.109,123.106
NZL,BEEF,2009,17.636,109.07
NZL,BEEF,2010,19.403,121.103
NZL,BEEF,2011,19.701,123.962
NZL,BEEF,2012,18.432,116.802
NZL,BEEF,2013,15.689,100.081
NZL,BEEF,2014,14.717,94.517
NZL,BEEF,2015,14.465,93.581
NZL,BEEF,2016,10.425,67.985
NZL,BEEF,2017,12.975,85.355
NZL,BEEF,2018,13.321,88.424
NZL,BEEF,2019,13.169,88.202
NZL,BEEF,2020,13.029,88.034
NZL,BEEF,2021,12.887,87.811
NZL,BEEF,2022,12.748,87.573
NZL,BEEF,2023,12.612,87.332
NZL,BEEF,2024,12.534,87.476
NZL,BEEF,2025,12.464,87.658
NZL,BEEF,2026,12.395,87.83
NZL,PIG,1990,10.974,47.8
NZL,PIG,1991,10.556,46.629
NZL,PIG,1992,10.97,49.261
NZL,PIG,1993,11.594,52.98
NZL,PIG,1994,13.054,60.636
NZL,PIG,1995,12.425,58.538
NZL,PIG,1996,12.508,59.61
NZL,PIG,1997,11.861,57.056
NZL,PIG,1998,12.509,60.675
NZL,PIG,1999,13.39,65.535
NZL,PIG,2000,13.385,66.207
NZL,PIG,2001,12.552,62.869
NZL,PIG,2002,12.964,65.844
NZL,PIG,2003,13.79,71.075
NZL,PIG,2004,14.853,77.669
NZL,PIG,2005,15.041,79.73
NZL,PIG,2006,16.005,85.927
NZL,PIG,2007,16.064,87.282
NZL,PIG,2008,16.039,88.121
NZL,PIG,2009,15.892,88.202
NZL,PIG,2010,14.813,82.975
NZL,PIG,2011,15.78,89.104
NZL,PIG,2012,16.228,92.287
NZL,PIG,2013,16.089,92.104
NZL,PIG,2014,16.63,95.848
NZL,PIG,2015,18.128,105.248
NZL,PIG,2016,17.811,104.246
NZL,PIG,2017,18.057,106.606
NZL,PIG,2018,17.964,107.015
NZL,PIG,2019,18.058,108.543
NZL,PIG,2020,18.143,110.013
NZL,PIG,2021,18.225,111.445
NZL,PIG,2022,18.307,112.863
NZL,PIG,2023,18.402,114.354
NZL,PIG,2024,18.486,115.781
NZL,PIG,2025,18.574,117.226
NZL,PIG,2026,18.662,118.68
NZL,POULTRY,1990,14.582,56.3
NZL,POULTRY,1991,14.89,58.3
NZL,POULTRY,1992,15.3,60.9
NZL,POULTRY,1993,16.838,68.2
NZL,POULTRY,1994,18.304,75.362
NZL,POULTRY,1995,22.268,92.992
NZL,POULTRY,1996,21.561,91.078
NZL,POULTRY,1997,20.902,89.122
NZL,POULTRY,1998,22.657,97.411
NZL,POULTRY,1999,23.196,100.627
NZL,POULTRY,2000,24.559,107.677
NZL,POULTRY,2001,26.466,117.499
NZL,POULTRY,2002,28.713,129.263
NZL,POULTRY,2003,31.092,142.042
NZL,POULTRY,2004,32.263,149.538
NZL,POULTRY,2005,33.834,158.968
NZL,POULTRY,2006,32.122,152.855
NZL,POULTRY,2007,30.415,146.479
NZL,POULTRY,2008,30.207,147.099
NZL,POULTRY,2009,28.508,140.245
NZL,POULTRY,2010,29.045,144.201
NZL,POULTRY,2011,29.955,149.927
NZL,POULTRY,2012,33.027,166.481
NZL,POULTRY,2013,32.79,166.38
NZL,POULTRY,2014,34.335,175.402
NZL,POULTRY,2015,34.764,178.899
NZL,POULTRY,2016,38.369,199.047
NZL,POULTRY,2017,37.861,198.118
NZL,POULTRY,2018,38.18,201.595
NZL,POULTRY,2019,38.387,204.521
NZL,POULTRY,2020,38.562,207.257
NZL,POULTRY,2021,38.651,209.49
NZL,POULTRY,2022,38.792,211.979
NZL,POULTRY,2023,38.79,213.661
NZL,POULTRY,2024,38.874,215.802
NZL,POULTRY,2025,38.807,217.096
NZL,POULTRY,2026,38.669,217.967
NZL,SHEEP,1990,27.831,107.45
NZL,SHEEP,1991,29.776,116.585
NZL,SHEEP,1992,29.922,119.101
NZL,SHEEP,1993,21.452,86.886
NZL,SHEEP,1994,38.564,158.777
NZL,SHEEP,1995,30.028,125.398
NZL,SHEEP,1996,15.187,64.154
NZL,SHEEP,1997,26.159,111.535
NZL,SHEEP,1998,26.388,113.453
NZL,SHEEP,1999,22.734,98.622
NZL,SHEEP,2000,25.489,111.751
NZL,SHEEP,2001,27.068,120.171
NZL,SHEEP,2002,20.615,92.807
NZL,SHEEP,2003,24.347,111.226
NZL,SHEEP,2004,13.737,63.67
NZL,SHEEP,2005,21.047,98.889
NZL,SHEEP,2006,19.372,92.183
NZL,SHEEP,2007,18.533,89.254
NZL,SHEEP,2008,17.665,86.023
NZL,SHEEP,2009,4.921,24.206
NZL,SHEEP,2010,2.664,13.224
NZL,SHEEP,2011,7.773,38.905
NZL,SHEEP,2012,7.56,38.108
NZL,SHEEP,2013,2.439,12.376
NZL,SHEEP,2014,4.584,23.415
NZL,SHEEP,2015,3.947,20.312
NZL,SHEEP,2016,0.889,4.611
NZL,SHEEP,2017,3.246,16.986
NZL,SHEEP,2018,5.53,29.2
NZL,SHEEP,2019,4.042,21.536
NZL,SHEEP,2020,3.984,21.411
NZL,SHEEP,2021,4.405,23.876
NZL,SHEEP,2022,4.335,23.688
NZL,SHEEP,2023,4.281,23.583
NZL,SHEEP,2024,4.232,23.493
NZL,SHEEP,2025,4.184,23.407
NZL,SHEEP,2026,4.14,23.336
PAK,BEEF,1990,4.339,667.0
PAK,BEEF,1991,4.404,696.0
PAK,BEEF,1992,4.504,731.0
PAK,BEEF,1993,4.611,768.0
PAK,BEEF,1994,4.725,807.0
PAK,BEEF,1995,4.836,847.0
PAK,BEEF,1996,3.993,717.0
PAK,BEEF,1997,4.493,827.0
PAK,BEEF,1998,4.486,846.0
PAK,BEEF,1999,4.49,867.0
PAK,BEEF,2000,4.481,885.0
PAK,BEEF,2001,4.469,902.0
PAK,BEEF,2002,4.507,929.0
PAK,BEEF,2003,4.526,952.0
PAK,BEEF,2004,4.551,977.0
PAK,BEEF,2005,4.583,1004.0
PAK,BEEF,2006,5.836,1305.0
PAK,BEEF,2007,5.88,1342.0
PAK,BEEF,2008,5.906,1376.0
PAK,BEEF,2009,5.961,1418.0
PAK,BEEF,2010,6.027,1464.0
PAK,BEEF,2011,6.11,1516.0
PAK,BEEF,2012,6.172,1564.0
PAK,BEEF,2013,6.204,1606.0
PAK,BEEF,2014,6.242,1650.0
PAK,BEEF,2015,6.284,1696.0
PAK,BEEF,2016,6.338,1746.0
PAK,BEEF,2017,6.339,1781.784
PAK,BEEF,2018,6.346,1819.23
PAK,BEEF,2019,6.342,1853.49
PAK,BEEF,2020,6.342,1888.49
PAK,BEEF,2021,6.346,1924.498
PAK,BEEF,2022,6.362,1963.581
PAK,BEEF,2023,6.38,2003.328
PAK,BEEF,2024,6.398,2043.009
PAK,BEEF,2025,6.418,2083.03
PAK,BEEF,2026,6.445,2125.186
PAK,PIG,1990,0.0,0.0
PAK,PIG,1991,0.0,0.0
PAK,PIG,1992,0.0,0.0
PAK,PIG,1993,0.0,0.0
PAK,PIG,1994,0.0,0.0
PAK,PIG,1995,0.0,0.0
PAK,PIG,1996,0.0,0.0
PAK,PIG,1997,0.0,0.0
PAK,PIG,1998,0.0,0.0
PAK,PIG,1999,0.0,0.0
PAK,PIG,2000,0.0,0.0
PAK,PIG,2001,0.0,0.0
PAK,PIG,2002,0.0,0.0
PAK,PIG,2003,0.0,0.0
PAK,PIG,2004,0.0,0.0
PAK,PIG,2005,0.0,0.0
PAK,PIG,2006,0.0,0.0
PAK,PIG,2007,0.0,0.0
PAK,PIG,2008,0.0,0.0
PAK,PIG,2009,0.0,0.0
PAK,PIG,2010,0.0,0.0
PAK,PIG,2011,0.0,0.0
PAK,PIG,2012,0.0,0.0
PAK,PIG,2013,0.0,0.0
PAK,PIG,2014,0.0,0.0
PAK,PIG,2015,0.0,0.0
PAK,PIG,2016,0.0,0.0
PAK,PIG,2017,0.0,0.001
PAK,PIG,2018,0.0,0.001
PAK,PIG,2019,0.0,0.001
PAK,PIG,2020,0.0,0.001
PAK,PIG,2021,0.0,0.001
PAK,PIG,2022,0.0,0.001
PAK,PIG,2023,0.0,0.001
PAK,PIG,2024,0.0,0.001
PAK,PIG,2025,0.0,0.001
PAK,PIG,2026,0.0,0.001
PAK,POULTRY,1990,1.317,161.0
PAK,POULTRY,1991,1.233,155.0
PAK,POULTRY,1992,1.34,173.0
PAK,POULTRY,1993,2.031,269.0
PAK,POULTRY,1994,2.208,300.0
PAK,POULTRY,1995,2.247,313.0
PAK,POULTRY,1996,2.52,360.0
PAK,POULTRY,1997,2.677,392.0
PAK,POULTRY,1998,1.926,289.0
PAK,POULTRY,1999,2.051,315.0
PAK,POULTRY,2000,2.081,327.0
PAK,POULTRY,2001,2.143,344.0
PAK,POULTRY,2002,2.196,360.0
PAK,POULTRY,2003,2.259,378.0
PAK,POULTRY,2004,2.249,384.0
PAK,POULTRY,2005,2.238,390.0
PAK,POULTRY,2006,2.912,518.0
PAK,POULTRY,2007,3.079,559.0
PAK,POULTRY,2008,3.264,605.0
PAK,POULTRY,2009,3.498,662.0
PAK,POULTRY,2010,3.685,712.0
PAK,POULTRY,2011,3.912,772.0
PAK,POULTRY,2012,4.172,841.0
PAK,POULTRY,2013,4.415,909.0
PAK,POULTRY,2014,4.432,932.0
PAK,POULTRY,2015,4.434,952.0
PAK,POULTRY,2016,4.367,957.0
PAK,POULTRY,2017,4.366,976.217
PAK,POULTRY,2018,4.484,1022.523
PAK,POULTRY,2019,4.44,1032.175
PAK,POULTRY,2020,4.469,1058.592
PAK,POULTRY,2021,4.5,1085.529
PAK,POULTRY,2022,4.541,1114.946
PAK,POULTRY,2023,4.586,1145.416
PAK,POULTRY,2024,4.631,1176.285
PAK,POULTRY,2025,4.679,1208.021
PAK,POULTRY,2026,4.728,1239.929
PAK,SHEEP,1990,3.958,484.0
PAK,SHEEP,1991,4.128,519.0
PAK,SHEEP,1992,4.306,556.0
PAK,SHEEP,1993,4.491,595.0
PAK,SHEEP,1994,4.688,637.0
PAK,SHEEP,1995,4.902,683.0
PAK,SHEEP,1996,3.038,434.0
PAK,SHEEP,1997,2.964,434.0
PAK,SHEEP,1998,2.966,445.0
PAK,SHEEP,1999,2.962,455.0
